"id","timestp","permission","rootUrl","snippet","requestUrl","typ","ind","firstPartyRoot","parentCompany","watchlistHash","extraDetail","cookie","loc"
"36","1737645931747","monetization","https://www.wesbank.co.za/home/",NULL,"https://stats.g.doubleclick.net/g/collect?v=2&tid=G-MZGWXMRN02&cid=566506272.1737645929&gtm=45je51m0v883418765z8830750595za200zb830750595&aip=1&dma=0&gcs=G111&gcd=13t3t3t3t5l1&npa=0&frm=0&tag_exp=102067555~102067808~102081485~102123608~102504186","advertising","-1",NULL,"Google",NULL,NULL,"0",NULL
"37","1737645933181","monetization","https://www.wesbank.co.za/home/",NULL,"https://adservice.google.com/ddm/fls/z/src=9689447;type=count0;cat=wesba0;ord=1;num=8544493922689;npa=0;auiddc=*;u6=null;u40=%2Fhome%2F;u41=null;u42=null;u56=undefined;pscdl=noapi;frm=0;gtm=45fe51m0v9181466290z8830750595za201zb830750595;gcs=G111;gcd=13t3t3t3t5l1;dma=0;tag_exp=102067555~102067808~102081485~102123608;epver=2;~oref=https%3A%2F%2Fwww.wesbank.co.za%2Fhome%2F","advertising","-1",NULL,"Google",NULL,NULL,"0",NULL
"38","1737645929885","tracking","https://www.wesbank.co.za/home/","{""reqUrl"":""https://www.facebook.com/tr/?id=506741027320901&ev=PageView&dl=https%3A%2F%2Fwww.wesbank.co.za&rl=&if=false&ts=1737645929747&sw=960&sh=1707&v=2.9.180&r=stable&ec=0&o=4124&fbp=fb.2.1737645929746.845149822900341159&pm=1&hrl=dfb9b0&ler=empty&it=1737645929259&coo=false&cs_cc=1&rqm=GET"",""requestBody"":null,""responseData"":""""","https://www.facebook.com/tr/?id=506741027320901&ev=PageView&dl=https%3A%2F%2Fwww.wesbank.co.za&rl=&if=false&ts=1737645929747&sw=960&sh=1707&v=2.9.180&r=stable&ec=0&o=4124&fbp=fb.2.1737645929746.845149822900341159&pm=1&hrl=dfb9b0&ler=empty&it=1737645929259&coo=false&cs_cc=1&rqm=GET","trackingPixel","[11,292]",NULL,"Facebook",NULL,NULL,"0",NULL
"39","1737645933181","tracking","https://www.wesbank.co.za/home/","{""reqUrl"":""https://adservice.google.com/ddm/fls/z/src=9689447;type=count0;cat=wesba0;ord=1;num=8544493922689;npa=0;auiddc=*;u6=null;u40=%2Fhome%2F;u41=null;u42=null;u56=undefined;pscdl=noapi;frm=0;gtm=45fe51m0v9181466290z8830750595za201zb830750595;gcs=G111;gcd=13t3t3t3t5l1;dma=0;tag_exp=102067555~102067808~102081485~102123608;epver=2;~oref=https%3A%2F%2Fwww.wesbank.co.za%2Fhome%2F"",""requestBody"":null,""responseData"":""GIF89a\u0001\u0000\u0001\u0000�\u0000\u0000\u0000\u0000\u0000���!�\u0004\u0001\u0000\u0000\u0000\u0000,\u0000\u0000\u0000\u0000\u0001\u0000\u0001\u0000\u0000\u0002\u0001D\u0000;""","https://adservice.google.com/ddm/fls/z/src=9689447;type=count0;cat=wesba0;ord=1;num=8544493922689;npa=0;auiddc=*;u6=null;u40=%2Fhome%2F;u41=null;u42=null;u56=undefined;pscdl=noapi;frm=0;gtm=45fe51m0v9181466290z8830750595za201zb830750595;gcs=G111;gcd=13t3t3t3t5l1;dma=0;tag_exp=102067555~102067808~102081485~102123608;epver=2;~oref=https%3A%2F%2Fwww.wesbank.co.za%2Fhome%2F","trackingPixel","[11,383]",NULL,"Google",NULL,NULL,"0",NULL
"40","1737645995403","monetization","https://cp.zazu.co.za/index.php?rp=/login",NULL,"https://www.google-analytics.com/analytics.js","analytics","-1",NULL,"Google",NULL,NULL,"0",NULL
"41","1737646079749","location","https://www.outsurance.co.za/","{""reqUrl"":""https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location"",""requestBody"":null,""responseData"":""{\""country\"":\""ZA\"",\""state\"":\""GP\"",\""stateName\"":\""Gauteng\"",\""continent\"":\""AF\""}""","https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location","region","[166,173]",NULL,NULL,"2222222222",NULL,"0",NULL
"42","1737646087717","monetization","https://www.outsurance.co.za/",NULL,"https://www.google-analytics.com/analytics.js","analytics","-1",NULL,"Google",NULL,NULL,"0",NULL
"43","1737646088455","monetization","https://www.outsurance.co.za/",NULL,"https://www.clarity.ms/tag/uet/27028319?insights=1","analytics","-1",NULL,"Microsoft",NULL,NULL,"0",NULL
"44","1737646088044","monetization","https://www.outsurance.co.za/",NULL,"https://sp.analytics.yahoo.com/sp.pl?a=10000&d=Thu%2C%2023%20Jan%202025%2015%3A28%3A06%20GMT&n=0&b=Insurance%20for%20your%20car%2C%20home%2C%20business%20%26%20life%20%7C%20OUTsurance&.yp=10074854&f=https%3A%2F%2Fwww.outsurance.co.za%2F&enc=UTF-8&yv=1.16.5&tagmgr=gtm","analytics","-1",NULL,"VerizonMedia",NULL,NULL,"0",NULL
"45","1737646086880","monetization","https://www.outsurance.co.za/",NULL,"https://bat.bing.com/bat.js","advertising","-1",NULL,"Microsoft",NULL,NULL,"0",NULL
"46","1737646087404","monetization","https://www.outsurance.co.za/",NULL,"https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=CAFJACJC77U5A9328JS0&lib=ttq","advertising","-1",NULL,NULL,NULL,NULL,"0",NULL
"47","1737646085936","monetization","https://www.outsurance.co.za/",NULL,"https://static.ads-twitter.com/uwt.js","advertising","-1",NULL,"X",NULL,NULL,"0",NULL
"48","1737646086650","monetization","https://www.outsurance.co.za/",NULL,"https://t.co/1/i/adsct?bci=4&dv=Atlantic%2FReykjavik%26en-US%2Cen%26na%26Win32%26255%26960%261707%264%2624%26960%261667%2610%26unspecified&eci=3&event=%7B%7D&event_id=236be753-7764-4de6-983e-082dc61d0004&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=ce3cdc54-0b42-4381-83bc-757bcf444063&tw_document_href=https%3A%2F%2Fwww.outsurance.co.za%2F&tw_iframe_status=0&txn_id=ob1ed&type=javascript&version=2.3.31","advertising","-1",NULL,NULL,NULL,NULL,"0",NULL
"49","1737646087805","monetization","https://www.outsurance.co.za/",NULL,"https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1032021805/?random=1737646084903&cv=11&fst=1737646084903&bg=ffffff&guid=ON&async=1&gtm=45be51m0v868527902z86764100za201zb6764100&gcd=13v3v3_2v5l1&dma=0&tag_exp=102067555~102067808~102081485~102123608&u_w=960&u_h=1707&url=https%3A%2F%2Fwww.outsurance.co.za%2F&label=jF4cCNDwurIZEK3OjewD&hn=www.googleadservices.com&frm=0&tiba=Insurance%20for%20your%20car%2C%20home%2C%20business%20%26%20life%20%7C%20OUTsurance&did=dYWJhMj&gdid=dYWJhMj&npa=0&pscdl=noapi&auid=1717495406.1737646084&fdr=QA&rfmt=3&fmt=4","advertising","-1",NULL,"Google",NULL,NULL,"0",NULL
"50","1737646086718","monetization","https://www.outsurance.co.za/",NULL,"https://connect.facebook.net/signals/config/710790369029898?v=2.9.180&r=stable&domain=www.outsurance.co.za&hme=1b2b48fb279bc2e2881583cc2153b57f55e340ed882b2c5394167c8bc992d930&ex_m=70%2C122%2C107%2C111%2C61%2C4%2C100%2C69%2C16%2C97%2C89%2C51%2C54%2C174%2C177%2C189%2C185%2C186%2C188%2C29%2C101%2C53%2C77%2C187%2C169%2C172%2C182%2C183%2C190%2C132%2C41%2C192%2C193%2C34%2C144%2C15%2C50%2C198%2C197%2C134%2C18%2C40%2C1%2C43%2C65%2C66%2C67%2C71%2C93%2C17%2C14%2C96%2C92%2C91%2C108%2C52%2C110%2C39%2C109%2C30%2C94%2C26%2C170%2C173%2C141%2C86%2C56%2C84%2C33%2C73%2C0%2C95%2C32%2C28%2C82%2C83%2C88%2C47%2C46%2C87%2C37%2C11%2C12%2C13%2C6%2C7%2C25%2C22%2C23%2C57%2C62%2C64%2C75%2C102%2C27%2C76%2C9%2C8%2C80%2C48%2C21%2C104%2C103%2C105%2C98%2C10%2C20%2C3%2C38%2C74%2C19%2C5%2C90%2C81%2C44%2C35%2C85%2C2%2C36%2C63%2C42%2C106%2C45%2C79%2C68%2C112%2C60%2C59%2C31%2C99%2C58%2C55%2C49%2C78%2C72%2C24%2C113","social","-1",NULL,"Facebook",NULL,NULL,"0",NULL
"51","1737646086770","monetization","https://www.outsurance.co.za/",NULL,"https://www.facebook.com/tr/?id=710790369029898&ev=PageView&dl=https%3A%2F%2Fwww.outsurance.co.za&rl=&if=false&ts=1737646086236&sw=960&sh=1707&v=2.9.180&r=stable&ec=0&o=4124&fbp=fb.2.1737646086235.6986818072028001&pm=1&hrl=b7876a&ler=empty&it=1737646085459&coo=false&cs_cc=1&cas=7486991478080606%2C8262318593797917%2C25306766205636651%2C25296887239959567%2C7887271841398269%2C1572449949499008&rqm=GET","social","-1",NULL,"Facebook",NULL,NULL,"0",NULL
"52","1737646087024","monetization","https://www.outsurance.co.za/",NULL,"https://analytics.twitter.com/1/i/adsct?bci=4&dv=Atlantic%2FReykjavik%26en-US%2Cen%26na%26Win32%26255%26960%261707%264%2624%26960%261667%2610%26unspecified&eci=3&event=%7B%7D&event_id=236be753-7764-4de6-983e-082dc61d0004&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=ce3cdc54-0b42-4381-83bc-757bcf444063&tw_document_href=https%3A%2F%2Fwww.outsurance.co.za%2F&tw_iframe_status=0&txn_id=ob1ed&type=javascript&version=2.3.31","social","-1",NULL,"X",NULL,NULL,"0",NULL
"53","1737646086770","tracking","https://www.outsurance.co.za/","{""reqUrl"":""https://www.facebook.com/tr/?id=710790369029898&ev=PageView&dl=https%3A%2F%2Fwww.outsurance.co.za&rl=&if=false&ts=1737646086236&sw=960&sh=1707&v=2.9.180&r=stable&ec=0&o=4124&fbp=fb.2.1737646086235.6986818072028001&pm=1&hrl=b7876a&ler=empty&it=1737646085459&coo=false&cs_cc=1&cas=7486991478080606%2C8262318593797917%2C25306766205636651%2C25296887239959567%2C7887271841398269%2C1572449949499008&rqm=GET"",""requestBody"":null,""responseData"":""""","https://www.facebook.com/tr/?id=710790369029898&ev=PageView&dl=https%3A%2F%2Fwww.outsurance.co.za&rl=&if=false&ts=1737646086236&sw=960&sh=1707&v=2.9.180&r=stable&ec=0&o=4124&fbp=fb.2.1737646086235.6986818072028001&pm=1&hrl=b7876a&ler=empty&it=1737646085459&coo=false&cs_cc=1&cas=7486991478080606%2C8262318593797917%2C25306766205636651%2C25296887239959567%2C7887271841398269%2C1572449949499008&rqm=GET","trackingPixel","[11,411]",NULL,"Facebook",NULL,NULL,"0",NULL
"54","1737646086870","tracking","https://www.outsurance.co.za/","{""reqUrl"":""https://stats.g.doubleclick.net/g/collect?v=2&dma=0&npa=0&gcs=G111&gcd=13v3v3_2v5l1&tid=G-V7KVVZ1KH5&cid=908581374.1737646085&gtm=45j91e51g0h2v879781180z86764100z99126785798za200zb6764100&tag_exp=102067555~102067808~102081485~102123608&aip=1"",""requestBody"":null,""responseData"":""""","https://stats.g.doubleclick.net/g/collect?v=2&dma=0&npa=0&gcs=G111&gcd=13v3v3_2v5l1&tid=G-V7KVVZ1KH5&cid=908581374.1737646085&gtm=45j91e51g0h2v879781180z86764100z99126785798za200zb6764100&tag_exp=102067555~102067808~102081485~102123608&aip=1","trackingPixel","[11,252]",NULL,"Google",NULL,NULL,"0",NULL
